plant_name_id,ipni_id,taxon,genus,species,family,prediction,predicted_threat,prediction_binomial,accuracy_binomial,category,observed_threat,threat_binomial,confidence,mean_alt,total_flor_regions,mean_eoo,mean_aoo,pa_binomial,protected,II,IV,VI,trop_subtrop_moist_broad,trop_subtrop_grass_sav_shrub,desert_xeric,flooded_grass,montane_grass,hfp_delta_class1,hfp_delta_class2,hfp_delta_class3,hfp_delta_class4,hfp_delta_class5,hfp_2009_class1,hfp_2009_class2,hfp_2009_class3,hfp_2009_class4,hfp_2009_class5,hfp_2009_class6,hfp_2009_class7,hfp_2009_class8,hfp_2009_class9,hfp_2009_class10,hfp_quant_1to3,hfp_quant_1to4,sqrt_eoo,sqrt_aoo,sqrt_desert,new_pred,threatened,.lower,.upper
72083-wcs,931886-1,Erythrococca uniflora,Erythrococca,uniflora,Euphorbiaceae,correct,T,0,1,EN,T,1,confident,1137.5,1,8,8,0,absent,absent,absent,absent,0.174789642,0.675266597,0.022200944,0,0.127742817,0.027529804,0.076756648,0.658514077,0.207759216,0.029440255,0.000517376,0.004389231,0.071158313,0.169432092,0.20929314,0.210743404,0.181507803,0.108523285,0.028394992,0.016040364,0.07606492,0.245497012,2.828427125,2.828427125,0.148999813,threatened,0.697287596,0.639655533,0.764054469
801131-az,783053-1,Erythrophysa septentrionalis,Erythrophysa,septentrionalis,Sapindaceae,correct,T,0,1,EN,T,1,confident,700,1,8,8,0,absent,absent,absent,absent,0.118248011,0.838664406,0,0,0.043087583,0.00330245,0.009777301,0.739146975,0.218924185,0.028849089,0,0,0.006552016,0.259265669,0.258162185,0.213796194,0.164093624,0.07593019,0.018611192,0.003588931,0.006552016,0.265817684,2.828427125,2.828427125,0,threatened,0.662732224,0.591418788,0.747595416
77372-wcs,634402-1,Eulophia albobrunnea,Eulophia,albobrunnea,Orchidaceae,correct,T,0,1,VU,T,1,confident,2075,6,91445,60,1,present,present,absent,absent,0.231080145,0.453439495,0.005753594,0,0.309726766,0.023201425,0.070439023,0.494893465,0.269605831,0.141860256,0.000134098,0.001137645,0.072618004,0.143024587,0.154722014,0.159697943,0.142252635,0.181259913,0.11581921,0.02933395,0.073889748,0.216914335,302.3987434,7.745966692,0.075852452,threatened,0.605571506,0.527171197,0.678284088
78526-wcs,971508-1,Euphorbia awashensis,Euphorbia,awashensis,Euphorbiaceae,correct,T,0,1,CR,T,1,confident,1000,1,4,4,0,absent,absent,absent,absent,0.02885379,0.455098935,0.516047275,0,0,0.00010872,0.007426237,0.947061912,0.044793266,0.000609865,1.30E-05,0.000316227,0.068850838,0.105192307,0.420239571,0.262237338,0.103304466,0.037795028,0.001982246,6.90E-05,0.069180047,0.174372353,2,2,0.718364305,threatened,0.677797094,0.609282885,0.736089842
78543-wcs,971507-1,Euphorbia baleensis,Euphorbia,baleensis,Euphorbiaceae,correct,T,0,1,EN,T,1,confident,1300,1,46.5,8,1,present,absent,absent,present,0.106125158,0.724259096,0,0,0.169615747,0.006419927,0.019884681,0.711662548,0.236233117,0.025799727,0,0,0.137293545,0.237275573,0.251895299,0.18876179,0.128359068,0.047075816,0.009141814,0.000197096,0.137293545,0.374569119,6.819090848,2.828427125,0,threatened,0.677797094,0.609282885,0.736089842
78620-wcs,940018-1,Euphorbia betulicortex,Euphorbia,betulicortex,Euphorbiaceae,correct,T,0,1,CR,T,1,confident,900,1,4,4,0,absent,absent,absent,absent,0.174789642,0.675266597,0.022200944,0,0.127742817,0.027529804,0.076756648,0.658514077,0.207759216,0.029440255,0.000517376,0.004389231,0.071158313,0.169432092,0.20929314,0.210743404,0.181507803,0.108523285,0.028394992,0.016040364,0.07606492,0.245497012,2,2,0.148999813,threatened,0.677797094,0.609282885,0.736089842
78644-wcs,971506-1,Euphorbia bitataensis,Euphorbia,bitataensis,Euphorbiaceae,correct,T,0,1,EN,T,1,confident,1550,2,8,8,0,absent,absent,absent,absent,0.1379539,0.781717003,0.007737473,0,0.072591624,0.011733834,0.033086846,0.711085845,0.215038654,0.029054821,0.000180316,0.001529735,0.029068602,0.227956871,0.241130346,0.212732236,0.170162813,0.087289535,0.022021042,0.007928505,0.030778652,0.258735524,2.828427125,2.828427125,0.087962906,threatened,0.677797094,0.609282885,0.736089842
78758-wcs,971502-1,Euphorbia burgeri,Euphorbia,burgeri,Euphorbiaceae,correct,T,0,1,CR,T,1,confident,1375,3,55,24,1,present,absent,absent,present,0.147410304,0.667932464,0,0,0.184657231,0.008684198,0.027615638,0.632542163,0.244028697,0.087129303,0,0,0.043446296,0.204865168,0.209800458,0.178077808,0.144685604,0.121684341,0.075899996,0.021540329,0.043446296,0.248311463,7.416198487,4.898979486,0,threatened,0.677797094,0.609282885,0.736089842
79174-wcs,931723-1,Euphorbia cryptocaulis,Euphorbia,cryptocaulis,Euphorbiaceae,correct,T,0,1,EN,T,1,confident,1475,1,1147,16,1,present,absent,absent,absent,0.174789642,0.675266597,0.022200944,0,0.127742817,0.027529804,0.076756648,0.658514077,0.207759216,0.029440255,0.000517376,0.004389231,0.071158313,0.169432092,0.20929314,0.210743404,0.181507803,0.108523285,0.028394992,0.016040364,0.07606492,0.245497012,33.86738844,4,0.148999813,threatened,0.660283914,0.602027871,0.724414766
79240-wcs,931903-1,Euphorbia dalettiensis,Euphorbia,dalettiensis,Euphorbiaceae,correct,T,0,1,VU,T,1,confident,1200,1,4,4,1,present,present,absent,present,0.118248011,0.838664406,0,0,0.043087583,0.00330245,0.009777301,0.739146975,0.218924185,0.028849089,0,0,0.006552016,0.259265669,0.258162185,0.213796194,0.164093624,0.07593019,0.018611192,0.003588931,0.006552016,0.265817684,2,2,0,threatened,0.70253071,0.644868546,0.760258044
79400-wcs,940017-1,Euphorbia doloensis,Euphorbia,doloensis,Euphorbiaceae,correct,T,0,1,VU,T,1,confident,400,1,4,4,0,absent,absent,absent,absent,0.174789642,0.675266597,0.022200944,0,0.127742817,0.027529804,0.076756648,0.658514077,0.207759216,0.029440255,0.000517376,0.004389231,0.071158313,0.169432092,0.20929314,0.210743404,0.181507803,0.108523285,0.028394992,0.016040364,0.07606492,0.245497012,2,2,0.148999813,threatened,0.677797094,0.609282885,0.736089842
79434-wcs,906072-1,Euphorbia dumalis,Euphorbia,dumalis,Euphorbiaceae,over,T,2,0,LC,NT,0,confident,3000,7,106391,108,1,present,present,absent,present,0.219397908,0.45579299,0.010119307,0,0.314689795,0.032280748,0.088064919,0.514293595,0.262863856,0.102496882,0.000222757,0.001242586,0.067830728,0.130194155,0.151818341,0.18416855,0.163824993,0.179391286,0.09595558,0.025351022,0.069296072,0.199490227,326.1763327,10.39230485,0.100594765,over,0.677797094,0.609282885,0.736089842
79689-wcs,931891-1,Euphorbia fissispina,Euphorbia,fissispina,Euphorbiaceae,correct,T,0,1,EN,T,1,confident,550,1,8,8,0,absent,absent,absent,absent,0.174789642,0.675266597,0.022200944,0,0.127742817,0.027529804,0.076756648,0.658514077,0.207759216,0.029440255,0.000517376,0.004389231,0.071158313,0.169432092,0.20929314,0.210743404,0.181507803,0.108523285,0.028394992,0.016040364,0.07606492,0.245497012,2.828427125,2.828427125,0.148999813,threatened,0.677797094,0.609282885,0.736089842
79776-wcs,940014-1,Euphorbia furcatifolia,Euphorbia,furcatifolia,Euphorbiaceae,correct,T,0,1,EN,T,1,confident,1600,1,46,16,0,absent,absent,absent,absent,0.174789642,0.675266597,0.022200944,0,0.127742817,0.027529804,0.076756648,0.658514077,0.207759216,0.029440255,0.000517376,0.004389231,0.071158313,0.169432092,0.20929314,0.210743404,0.181507803,0.108523285,0.028394992,0.016040364,0.07606492,0.245497012,6.782329983,4,0.148999813,threatened,0.640129812,0.571727173,0.710197341
79998-wcs,904172-1,Euphorbia gymnocalycioides,Euphorbia,gymnocalycioides,Euphorbiaceae,correct,T,0,1,EN,T,1,confident,1325,1,383,12,1,present,present,absent,absent,0.174789642,0.675266597,0.022200944,0,0.127742817,0.027529804,0.076756648,0.658514077,0.207759216,0.029440255,0.000517376,0.004389231,0.071158313,0.169432092,0.20929314,0.210743404,0.181507803,0.108523285,0.028394992,0.016040364,0.07606492,0.245497012,19.57038579,3.464101615,0.148999813,threatened,0.677797094,0.609282885,0.736089842
457575-wcs,77102787-1,Euphorbia kabridarensis,Euphorbia,kabridarensis,Euphorbiaceae,correct,T,0,1,CR,T,1,confident,900,1,4,4,0,absent,absent,absent,absent,0.118248011,0.838664406,0,0,0.043087583,0.00330245,0.009777301,0.739146975,0.218924185,0.028849089,0,0,0.006552016,0.259265669,0.258162185,0.213796194,0.164093624,0.07593019,0.018611192,0.003588931,0.006552016,0.265817684,2,2,0,threatened,0.681018636,0.602707067,0.738826008
80742-wcs,897736-1,Euphorbia makallensis,Euphorbia,makallensis,Euphorbiaceae,correct,T,0,1,VU,T,1,confident,2322.5,1,42,10,0,absent,absent,absent,absent,0.367903253,0.250140454,0.007551513,0,0.37440478,0.020405301,0.091290846,0.445863905,0.377000656,0.065439292,0,0,0,0.006024317,0.082226087,0.224372893,0.362922774,0.291823914,0.029396067,0.003233948,0,0.006024317,6.480740698,3.16227766,0.08689944,threatened,0.677407459,0.609282885,0.736089842
457577-wcs,77102789-1,Euphorbia michaelii,Euphorbia,michaelii,Euphorbiaceae,correct,T,0,1,VU,T,1,confident,575,1,16,16,0,absent,absent,absent,absent,0.118248011,0.838664406,0,0,0.043087583,0.00330245,0.009777301,0.739146975,0.218924185,0.028849089,0,0,0.006552016,0.259265669,0.258162185,0.213796194,0.164093624,0.07593019,0.018611192,0.003588931,0.006552016,0.265817684,4,4,0,threatened,0.681018636,0.602707067,0.738826008
80940-wcs,347383-1,Euphorbia monacantha,Euphorbia,monacantha,Euphorbiaceae,correct,T,0,1,VU,T,1,confident,1500,3,58333,32,1,present,present,absent,present,0.12947779,0.766415753,0.005676956,0,0.098429502,0.01031776,0.029568673,0.711239528,0.22068665,0.028187389,0.000132297,0.001122361,0.057889298,0.230438476,0.243997092,0.206348819,0.159030324,0.076580475,0.018591256,0.005869602,0.059143956,0.289582432,241.5222557,5.656854249,0.075345575,threatened,0.512573962,0.435067207,0.590117232
81113-wcs,971503-1,Euphorbia nigrispinoides,Euphorbia,nigrispinoides,Euphorbiaceae,correct,T,0,1,EN,T,1,confident,1350,1,18,8,0,absent,absent,absent,absent,0.106125158,0.724259096,0,0,0.169615747,0.006419927,0.019884681,0.711662548,0.236233117,0.025799727,0,0,0.137293545,0.237275573,0.251895299,0.18876179,0.128359068,0.047075816,0.009141814,0.000197096,0.137293545,0.374569119,4.242640687,2.828427125,0,threatened,0.677797094,0.609282885,0.736089842
81220-wcs,906079-1,Euphorbia ogadenensis,Euphorbia,ogadenensis,Euphorbiaceae,correct,T,0,1,EN,T,1,confident,419,1,2550,8,0,absent,absent,absent,absent,0.118248011,0.838664406,0,0,0.043087583,0.00330245,0.009777301,0.739146975,0.218924185,0.028849089,0,0,0.006552016,0.259265669,0.258162185,0.213796194,0.164093624,0.07593019,0.018611192,0.003588931,0.006552016,0.265817684,50.49752469,2.828427125,0,threatened,0.677797094,0.609282885,0.736089842
81233-wcs,940016-1,Euphorbia omariana,Euphorbia,omariana,Euphorbiaceae,correct,T,0,1,EN,T,1,confident,1387.5,1,1100,16,1,present,absent,absent,present,0.106125158,0.724259096,0,0,0.169615747,0.006419927,0.019884681,0.711662548,0.236233117,0.025799727,0,0,0.137293545,0.237275573,0.251895299,0.18876179,0.128359068,0.047075816,0.009141814,0.000197096,0.137293545,0.374569119,33.1662479,4,0,threatened,0.677797094,0.609282885,0.736089842
457580-wcs,77102788-1,Euphorbia piceoides,Euphorbia,piceoides,Euphorbiaceae,correct,T,0,1,CR,T,1,confident,320,1,4,4,0,absent,absent,absent,absent,0.118248011,0.838664406,0,0,0.043087583,0.00330245,0.009777301,0.739146975,0.218924185,0.028849089,0,0,0.006552016,0.259265669,0.258162185,0.213796194,0.164093624,0.07593019,0.018611192,0.003588931,0.006552016,0.265817684,2,2,0,threatened,0.681018636,0.602707067,0.738826008
81531-wcs,347798-1,Euphorbia piscidermis,Euphorbia,piscidermis,Euphorbiaceae,correct,T,0,1,VU,T,1,confident,1025,1,27,6,0,absent,absent,absent,absent,0.118248011,0.838664406,0,0,0.043087583,0.00330245,0.009777301,0.739146975,0.218924185,0.028849089,0,0,0.006552016,0.259265669,0.258162185,0.213796194,0.164093624,0.07593019,0.018611192,0.003588931,0.006552016,0.265817684,5.196152423,2.449489743,0,threatened,0.665331938,0.580573147,0.732809329
81877-wcs,348035-1,Euphorbia repetita,Euphorbia,repetita,Euphorbiaceae,under,NT,1,0,VU,T,1,confident,2430,5,74000,24,1,present,present,absent,absent,0.27173764,0.200687694,0.001130033,0,0.526444633,0.041884593,0.095844895,0.295508788,0.331747762,0.235013962,0,0,0.010384921,0.017175418,0.050083404,0.179737497,0.203548029,0.332393037,0.166031828,0.040645866,0.010384921,0.027560339,272.0294102,4.898979486,0.033615964,under,0.346721808,0.276655627,0.411639944
81947-wcs,348096-1,Euphorbia rubella,Euphorbia,rubella,Euphorbiaceae,correct,T,0,1,EN,T,1,low_confidence,2025,1,20,20,0,absent,absent,absent,absent,0.118248011,0.838664406,0,0,0.043087583,0.00330245,0.009777301,0.739146975,0.218924185,0.028849089,0,0,0.006552016,0.259265669,0.258162185,0.213796194,0.164093624,0.07593019,0.018611192,0.003588931,0.006552016,0.265817684,4.472135955,4.472135955,0,threatened,0.493318846,0.429484393,0.571187041
82026-wcs,940015-1,Euphorbia sareciana,Euphorbia,sareciana,Euphorbiaceae,correct,T,0,1,VU,T,1,confident,1500,1,4,4,1,present,absent,absent,absent,0.106125158,0.724259096,0,0,0.169615747,0.006419927,0.019884681,0.711662548,0.236233117,0.025799727,0,0,0.137293545,0.237275573,0.251895299,0.18876179,0.128359068,0.047075816,0.009141814,0.000197096,0.137293545,0.374569119,2,2,0,threatened,0.677797094,0.609282885,0.736089842
457582-wcs,77102786-1,Euphorbia suborbicularis,Euphorbia,suborbicularis,Euphorbiaceae,correct,T,0,1,CR,T,1,confident,425,1,38,8,0,absent,absent,absent,absent,0.118248011,0.838664406,0,0,0.043087583,0.00330245,0.009777301,0.739146975,0.218924185,0.028849089,0,0,0.006552016,0.259265669,0.258162185,0.213796194,0.164093624,0.07593019,0.018611192,0.003588931,0.006552016,0.265817684,6.164414003,2.828427125,0,threatened,0.681018636,0.602707067,0.738826008
82657-wcs,940019-1,Euphorbia uniglans,Euphorbia,uniglans,Euphorbiaceae,correct,T,0,1,EN,T,1,confident,1425,2,75,20,1,present,absent,absent,absent,0.139760524,0.700260071,0.010875155,0,0.14910425,0.016748028,0.047709543,0.685659423,0.222302135,0.027580871,0.000253437,0.002150069,0.104897136,0.204042376,0.231026589,0.199529505,0.154394028,0.07717592,0.018573002,0.007957937,0.107300642,0.311343019,8.660254038,4.472135955,0.104284009,threatened,0.677797094,0.609282885,0.736089842
1085234-az,207381-1,Euryops antinorii,Euryops,antinorii,Asteraceae,over,T,2,0,NT,NT,0,confident,3187.5,4,10107,24,1,present,absent,absent,absent,0.197950542,0.386867142,0,0,0.415182317,0.026383385,0.067900751,0.473207421,0.283190263,0.14931818,0,0,0.064547373,0.113641621,0.13258757,0.160230634,0.151253064,0.204120728,0.137477302,0.036141708,0.064547373,0.178188994,100.5335765,4.898979486,0,over,0.586252953,0.518677954,0.65244556
1085798-az,207473-1,Euryops prostratus,Euryops,prostratus,Asteraceae,correct,T,0,1,VU,T,1,confident,3915,2,728,52,1,present,present,absent,absent,0.132257919,0.61431789,0,0,0.253424191,0.009057626,0.032870754,0.643961036,0.247724119,0.066386464,0,0,0.114406572,0.197723742,0.216520221,0.180237021,0.137165847,0.097230619,0.049690359,0.007025619,0.114406572,0.312130314,26.98147513,7.211102551,0,threatened,0.679586193,0.602277226,0.735234985
807722-az,284388-1,Farsetia ellenbeckii,Farsetia,ellenbeckii,Brassicaceae,correct,T,0,1,EN,T,1,confident,1150,1,1978,18,1,present,present,absent,absent,0.174789642,0.675266597,0.022200944,0,0.127742817,0.027529804,0.076756648,0.658514077,0.207759216,0.029440255,0.000517376,0.004389231,0.071158313,0.169432092,0.20929314,0.210743404,0.181507803,0.108523285,0.028394992,0.016040364,0.07606492,0.245497012,44.47471192,4.242640687,0.148999813,threatened,0.582526522,0.504840502,0.657843405
415243-wcs,981154-1,Festuca gilbertiana,Festuca,gilbertiana,Poaceae,correct,T,0,1,EN,T,1,confident,3240,1,13522.5,258,1,present,present,absent,absent,0.208939152,0.38674431,0,0,0.404316538,0.048637836,0.070832958,0.282465695,0.321789201,0.27627431,0,0,0.034972436,0.047454254,0.077413744,0.240801248,0.182840678,0.332216996,0.075856731,0.008443913,0.034972436,0.08242669,116.2862847,16.0623784,0,threatened,0.561888422,0.465263506,0.649746564
415621-wcs,403043-1,Festuca macrophylla,Festuca,macrophylla,Poaceae,under,NT,1,0,VU,T,1,confident,3550,5,58931,50,1,present,present,absent,absent,0.276791785,0.204633963,0,0,0.518574252,0.036914028,0.084355742,0.257755722,0.341090714,0.279883795,0,3.95E-09,0.02477067,0.039524799,0.055928495,0.158601935,0.161189772,0.328231111,0.188857617,0.042895598,0.024770674,0.064295472,242.7570802,7.071067812,0,under,0.243914196,0.168350763,0.329752849
245042-wcs,992817-1,Ficinia borealis,Ficinia,borealis,Cyperaceae,correct,T,0,1,CR,T,1,confident,2600,1,4,4,0,absent,absent,absent,absent,0.106125158,0.724259096,0,0,0.169615747,0.006419927,0.019884681,0.711662548,0.236233117,0.025799727,0,0,0.137293545,0.237275573,0.251895299,0.18876179,0.128359068,0.047075816,0.009141814,0.000197096,0.137293545,0.374569119,2,2,0,threatened,0.592293961,0.50619082,0.683911329
816310-az,495710-1,Galega somalensis,Galega,somalensis,Fabaceae,correct,T,0,1,EN,T,1,low_confidence,1600,1,8,8,0,absent,absent,absent,absent,0.174789642,0.675266597,0.022200944,0,0.127742817,0.027529804,0.076756648,0.658514077,0.207759216,0.029440255,0.000517376,0.004389231,0.071158313,0.169432092,0.20929314,0.210743404,0.181507803,0.108523285,0.028394992,0.016040364,0.07606492,0.245497012,2.828427125,2.828427125,0.148999813,threatened,0.482977705,0.400832541,0.572508754
85875-wcs,938931-1,Galium boreoaethiopicum,Galium,boreoaethiopicum,Rubiaceae,correct,T,0,1,EN,T,1,confident,2500,3,37442,264,0,absent,absent,absent,absent,0.261083308,0.278007303,0.00191709,0,0.458992298,0.052808159,0.098560684,0.340526762,0.338622835,0.16948156,0,0,0.017613547,0.028938984,0.074578092,0.249946741,0.253881195,0.310868389,0.058114159,0.006058893,0.017613547,0.046552531,193.499354,16.24807681,0.043784591,threatened,0.717251546,0.654016534,0.784330032
328231-wcs,991518-1,Gladiolus balensis,Gladiolus,balensis,Iridaceae,correct,T,0,1,EN,T,1,confident,2085,1,480,12,0,absent,absent,absent,absent,0.106125158,0.724259096,0,0,0.169615747,0.006419927,0.019884681,0.711662548,0.236233117,0.025799727,0,0,0.137293545,0.237275573,0.251895299,0.18876179,0.128359068,0.047075816,0.009141814,0.000197096,0.137293545,0.374569119,21.9089023,3.464101615,0,threatened,0.688431833,0.613172744,0.76675973
328290-wcs,991524-1,Gladiolus calcicola,Gladiolus,calcicola,Iridaceae,correct,T,0,1,EN,T,1,confident,1760,2,2707,18,0,absent,absent,absent,absent,0.1379539,0.781717003,0.007737473,0,0.072591624,0.011733834,0.033086846,0.711085845,0.215038654,0.029054821,0.000180316,0.001529735,0.029068602,0.227956871,0.241130346,0.212732236,0.170162813,0.087289535,0.022021042,0.007928505,0.030778652,0.258735524,52.02883816,4.242640687,0.087962906,threatened,0.688431833,0.613172744,0.76675973
328575-wcs,991530-1,Gladiolus lithicola,Gladiolus,lithicola,Iridaceae,correct,T,0,1,EN,T,1,confident,2425,1,39.5,30,0,absent,absent,absent,absent,0.118248011,0.838664406,0,0,0.043087583,0.00330245,0.009777301,0.739146975,0.218924185,0.028849089,0,0,0.006552016,0.259265669,0.258162185,0.213796194,0.164093624,0.07593019,0.018611192,0.003588931,0.006552016,0.265817684,6.284902545,5.477225575,0,threatened,0.688431833,0.613172744,0.76675973
328586-wcs,437601-1,Gladiolus longispathaceus,Gladiolus,longispathaceus,Iridaceae,correct,T,0,1,VU,T,1,confident,2700,1,6410,24,1,present,present,absent,absent,0.106125158,0.724259096,0,0,0.169615747,0.006419927,0.019884681,0.711662548,0.236233117,0.025799727,0,0,0.137293545,0.237275573,0.251895299,0.18876179,0.128359068,0.047075816,0.009141814,0.000197096,0.137293545,0.374569119,80.0624756,4.898979486,0,threatened,0.676011096,0.592079786,0.783250134
328676-wcs,991519-1,Gladiolus negeliensis,Gladiolus,negeliensis,Iridaceae,correct,T,0,1,EN,T,1,confident,1600,1,45,12,0,absent,absent,absent,absent,0.174789642,0.675266597,0.022200944,0,0.127742817,0.027529804,0.076756648,0.658514077,0.207759216,0.029440255,0.000517376,0.004389231,0.071158313,0.169432092,0.20929314,0.210743404,0.181507803,0.108523285,0.028394992,0.016040364,0.07606492,0.245497012,6.708203932,3.464101615,0.148999813,threatened,0.688431833,0.613172744,0.76675973
1238631-az,77194037-1,Gnidia elkerensis,Gnidia,elkerensis,Thymelaeaceae,correct,T,0,1,VU,T,1,confident,1200,1,300,77,0,absent,absent,absent,absent,0.106125158,0.724259096,0,0,0.169615747,0.006419927,0.019884681,0.711662548,0.236233117,0.025799727,0,0,0.137293545,0.237275573,0.251895299,0.18876179,0.128359068,0.047075816,0.009141814,0.000197096,0.137293545,0.374569119,17.32050808,8.774964387,0,threatened,0.809763628,0.750174436,0.865468283
